"periode","prod totale","prod PV","prod eolien"
5169,41904.000,1505.280,930.920
5170,44744.500,2634.240,930.920
5171,46328.000,3575.040,930.920
5172,47306.500,4139.520,930.920
5173,48798.500,4704.000,930.920
5174,48423.000,4892.160,1163.650
5175,46957.500,4892.160,1163.650
5176,45380.500,4515.840,1629.110
5177,43958.500,3951.360,1629.110
5178,43059.000,2634.240,1861.840
5179,43534.500,1317.120,1861.840
5180,44703.000,376.320,2094.570
5181,43450.500,0.000,2094.570
5182,41689.500,0.000,1861.840
5183,42014.500,0.000,2094.570
5184,43396.500,0.000,2094.570
5185,41245.500,0.000,2094.570
5186,37793.500,0.000,2094.570
5187,36729.500,0.000,2094.570
5188,34564.000,0.000,2094.570
5189,33416.500,0.000,1861.840
5190,33864.000,0.000,1861.840
5191,35916.500,376.320,1861.840
5192,38068.000,1505.280,1861.840
5193,41270.000,3198.720,1861.840
5194,43881.000,4892.160,2327.300
5195,45379.000,6209.280,2792.760
5196,46296.500,7150.080,3723.680
5197,47698.500,7714.560,4654.600
5198,47540.000,7714.560,5585.520
5199,46134.000,7150.080,6981.900
5200,44833.500,6209.280,7912.820
5201,43480.500,4892.160,8145.550
5202,42669.000,3198.720,8378.280
5203,43135.500,1317.120,8378.280
5204,44161.000,376.320,8611.010
5205,43022.000,0.000,8843.740
5206,41499.000,0.000,9076.470
5207,41758.000,0.000,9309.200
5208,43052.500,0.000,9774.660
5209,40782.000,0.000,9774.660
5210,37225.000,0.000,9076.470
5211,36100.000,0.000,7447.360
5212,34062.500,0.000,6981.900
5213,33001.500,0.000,7214.630
5214,33546.500,0.000,7214.630
5215,35454.500,376.320,8843.740
5216,37392.000,1505.280,9541.930
5217,40443.000,3198.720,10007.390
5218,43248.000,4704.000,10240.120
5219,44839.000,5832.960,10472.850
5220,45743.000,6773.760,10705.580
5221,46959.500,7338.240,10938.310
5222,46813.000,7150.080,10938.310
5223,45515.000,6021.120,8611.010
5224,44376.000,6021.120,9309.200
5225,42948.000,4892.160,8378.280
5226,42012.500,3198.720,6981.900
5227,42485.500,1505.280,5585.520
5228,43235.500,376.320,3956.410
5229,42062.500,0.000,3490.950
5230,41117.500,0.000,3025.490
5231,41617.500,0.000,3258.220
5232,43145.000,0.000,3258.220
5233,40884.000,0.000,3490.950
5234,37101.500,0.000,3956.410
5235,35795.000,0.000,3956.410
5236,33406.500,0.000,3956.410
5237,32055.500,0.000,3956.410
5238,31903.500,0.000,3956.410
5239,32421.000,188.160,4421.870
5240,32839.000,940.800,4189.140
5241,35059.000,2257.920,4654.600
5242,37859.500,3386.880,6283.710
5243,39890.500,4515.840,7912.820
5244,41176.000,5456.640,9076.470
5245,42868.500,6021.120,10240.120
5246,43031.000,6021.120,10705.580
5247,41027.000,5832.960,10705.580
5248,39633.000,5268.480,11171.040
5249,38270.000,4327.680,11171.040
5250,37834.000,3010.560,12101.960
5251,38459.500,1505.280,12567.420
5252,39578.500,376.320,12101.960
5253,38856.500,0.000,11403.770
5254,38131.500,0.000,10472.850
5255,38748.500,0.000,10007.390
5256,40554.500,0.000,9076.470
5257,38728.500,0.000,8843.740
5258,35320.500,0.000,8378.280
5259,34081.500,0.000,6516.440
5260,32110.500,0.000,6283.710
5261,30750.000,0.000,6050.980
5262,30265.500,0.000,5818.250
5263,30469.000,376.320,5352.790
5264,30429.500,1693.440,5352.790
5265,32241.500,3763.200,5818.250
5266,35057.500,5456.640,6749.170
5267,37361.500,6397.440,7214.630
5268,38848.500,7150.080,7447.360
5269,40643.000,7338.240,7447.360
5270,40771.000,7338.240,7680.090
5271,38264.000,6961.920,7912.820
5272,36791.000,6209.280,7447.360
5273,35713.000,4892.160,6749.170
5274,35272.500,3198.720,5818.250
5275,36147.500,1693.440,5120.060
5276,38006.000,376.320,3956.410
5277,38276.500,0.000,3723.680
5278,38379.000,0.000,3956.410
5279,39174.500,0.000,3490.950
5280,40692.500,0.000,3490.950
5281,38812.500,0.000,3490.950
5282,35388.500,0.000,3490.950
5283,34346.500,0.000,3258.220
5284,32243.500,0.000,3490.950
5285,31309.500,0.000,3490.950
5286,31886.500,0.000,3490.950
5287,33947.000,376.320,3723.680
5288,35761.500,1693.440,3490.950
5289,38914.000,3763.200,3258.220
5290,41752.500,5644.800,3723.680
5291,43419.500,6961.920,4654.600
5292,44329.000,8090.880,5352.790
5293,46053.500,8467.200,5585.520
5294,46378.500,8655.360,5585.520
5295,44905.500,8467.200,5818.250
5296,43582.500,7714.560,5585.520
5297,42218.500,6209.280,4887.330
5298,41508.500,4139.520,4189.140
5299,42129.000,1881.600,3025.490
5300,43640.000,376.320,1629.110
5301,42814.000,0.000,1163.650
5302,41708.000,0.000,1163.650
5303,42083.000,0.000,1163.650
5304,43392.500,0.000,1396.380
5305,40928.500,0.000,1396.380
5306,37329.500,0.000,1163.650
5307,36219.500,0.000,1396.380
5308,34063.500,0.000,1396.380
5309,32935.500,0.000,1396.380
5310,33337.500,0.000,1396.380
5311,35162.500,376.320,1163.650
5312,37010.500,1881.600,930.920
5313,40062.500,4327.680,698.190
5314,42799.500,6585.600,698.190
5315,44293.000,8090.880,1163.650
5316,45285.500,9219.840,1163.650
5317,47017.000,9596.160,1396.380
5318,47229.500,9408.000,1163.650
5319,46068.000,8655.360,1163.650
5320,44867.500,7714.560,1163.650
5321,43768.000,6021.120,1163.650
5322,43056.000,3951.360,930.920
5323,43647.000,1693.440,930.920
5324,44718.000,376.320,698.190
5325,43563.500,0.000,698.190
5326,42479.000,0.000,698.190
5327,42856.500,0.000,698.190
5328,44011.500,0.000,698.190
5329,41735.500,0.000,698.190
5330,38145.000,0.000,930.920
5331,36948.000,0.000,930.920
5332,34741.000,0.000,698.190
5333,33555.500,0.000,698.190
5334,33938.000,0.000,698.190
5335,35740.000,376.320,698.190
5336,37473.000,2069.760,465.460
5337,40400.000,4515.840,232.730
5338,43264.000,6961.920,232.730
5339,45072.000,8655.360,232.730
5340,46206.500,9596.160,465.460
5341,47885.000,9972.480,465.460
5342,48231.500,9972.480,232.730
5343,47038.000,9408.000,232.730
5344,45984.500,8090.880,232.730
5345,44934.500,6397.440,232.730
5346,44495.000,3951.360,232.730
5347,44993.000,1693.440,232.730
5348,45850.500,376.320,232.730
5349,44549.500,0.000,465.460
5350,43398.500,0.000,698.190
5351,43661.000,0.000,698.190
5352,44830.500,0.000,930.920
5353,42283.000,0.000,930.920
5354,38625.500,0.000,930.920
5355,37329.500,0.000,698.190
5356,35013.500,0.000,698.190
5357,33869.500,0.000,465.460
5358,34212.500,0.000,698.190
5359,36052.000,376.320,698.190
5360,37806.500,1881.600,698.190
5361,40706.500,3951.360,232.730
5362,43654.000,5832.960,0.000
5363,45607.500,7338.240,0.000
5364,46779.000,8279.040,0.000
5365,48695.000,8467.200,0.000
5366,49176.000,8279.040,232.730
5367,48168.500,7902.720,465.460
5368,47276.500,6773.760,698.190
5369,46294.000,5080.320,698.190
5370,45648.000,3198.720,930.920
5371,45987.000,1317.120,1163.650
5372,46527.500,188.160,1163.650
5373,45055.500,0.000,1396.380
5374,43749.000,0.000,1396.380
5375,43970.500,0.000,1629.110
5376,45181.000,0.000,1861.840
5377,42551.500,0.000,1629.110
5378,38760.000,0.000,1629.110
5379,37494.000,0.000,1629.110
5380,35145.500,0.000,1629.110
5381,33974.500,0.000,1629.110
5382,34361.000,0.000,1629.110
5383,36232.000,376.320,1396.380
5384,37926.000,1505.280,930.920
5385,41022.000,3386.880,698.190
5386,43974.000,5268.480,465.460
5387,46041.000,6961.920,465.460
5388,47229.500,8279.040,698.190
5389,48972.000,9031.680,930.920
5390,49335.500,9219.840,1163.650
5391,48249.000,8843.520,1163.650
5392,47212.000,7902.720,1163.650
5393,46125.500,6209.280,1163.650
5394,45498.000,4139.520,930.920
5395,46048.000,1693.440,930.920
5396,46577.000,376.320,930.920
5397,45297.000,0.000,1163.650
5398,44266.000,0.000,1396.380
5399,44516.000,0.000,1629.110
5400,45465.500,0.000,1629.110
5401,42622.000,0.000,1629.110
5402,38889.000,0.000,1396.380
5403,37481.500,0.000,1629.110
5404,35077.000,0.000,1629.110
5405,33597.500,0.000,1629.110
5406,33353.500,0.000,1629.110
5407,34001.000,376.320,1629.110
5408,34281.500,1881.600,1163.650
5409,36418.000,4515.840,465.460
5410,39441.500,6773.760,465.460
5411,41750.500,8467.200,465.460
5412,43164.500,9408.000,232.730
5413,45194.000,9972.480,232.730
5414,45928.000,9784.320,232.730
5415,44562.500,9219.840,232.730
5416,43575.000,8090.880,232.730
5417,42641.500,6397.440,232.730
5418,42389.500,3951.360,232.730
5419,43182.000,1693.440,465.460
5420,43918.000,376.320,698.190
5421,42981.500,0.000,1163.650
5422,42386.000,0.000,1396.380
5423,42820.500,0.000,1396.380
5424,44038.000,0.000,1396.380
5425,41494.000,0.000,1396.380
5426,37876.000,0.000,1163.650
5427,36437.000,0.000,930.920
5428,34053.000,0.000,930.920
5429,32597.000,0.000,1163.650
5430,32043.000,0.000,1163.650
5431,32190.500,376.320,1396.380
5432,32022.000,1505.280,1163.650
5433,33779.500,3575.040,930.920
5434,36420.500,5456.640,930.920
5435,38783.000,6961.920,1163.650
5436,40444.000,7714.560,1396.380
5437,42524.500,7902.720,2094.570
5438,43056.500,7526.400,3025.490
5439,41184.000,6961.920,4421.870
5440,39948.500,5832.960,6050.980
5441,38905.000,4327.680,7447.360
5442,38499.000,2634.240,7912.820
5443,39439.500,1128.960,7912.820
5444,40808.000,188.160,7912.820
5445,40722.500,0.000,7447.360
5446,40877.500,0.000,6749.170
5447,41277.500,0.000,6749.170
5448,42117.000,0.000,6283.710
5449,39796.000,0.000,5585.520
5450,36343.500,0.000,4887.330
5451,35347.000,0.000,4189.140
5452,33346.000,0.000,4189.140
5453,32632.000,0.000,5120.060
5454,33329.500,0.000,5585.520
5455,35332.000,188.160,5818.250
5456,37232.000,1317.120,6050.980
5457,40203.000,3010.560,6749.170
5458,43053.500,4704.000,7447.360
5459,44729.500,6021.120,7912.820
5460,45639.000,6961.920,8378.280
5461,47488.000,7526.400,8378.280
5462,47631.500,7338.240,8611.010
5463,46195.500,6961.920,9076.470
5464,44915.500,6021.120,9076.470
5465,43724.500,4515.840,8843.740
5466,43025.000,3010.560,7912.820
5467,43567.500,1317.120,6283.710
5468,44806.500,188.160,5120.060
5469,43773.000,0.000,4421.870
5470,42832.500,0.000,3956.410
5471,42638.000,0.000,3490.950
5472,43770.000,0.000,3025.490
5473,41343.500,0.000,2792.760
5474,37955.500,0.000,2560.030
5475,37012.000,0.000,2327.300
5476,35015.000,0.000,2327.300
5477,34036.000,0.000,2094.570
5478,34547.500,0.000,1861.840
5479,36553.000,376.320,1861.840
5480,38370.500,1693.440,1629.110
5481,41338.000,3575.040,1629.110
5482,43881.500,5456.640,2094.570
5483,45367.000,6585.600,3025.490
5484,46407.500,6961.920,3956.410
5485,48066.500,7150.080,4421.870
5486,48029.000,7150.080,5120.060
5487,46659.000,6773.760,5585.520
5488,45450.500,5832.960,6283.710
5489,44174.500,4515.840,6516.440
5490,43537.500,2634.240,6283.710
5491,43951.000,1128.960,5818.250
5492,45253.500,188.160,5352.790
5493,44167.500,0.000,4421.870
5494,43300.500,0.000,3956.410
5495,42734.500,0.000,3723.680
5496,43901.000,0.000,3258.220
5497,41593.500,0.000,3025.490
5498,38199.500,0.000,2792.760
5499,37203.000,0.000,2792.760
5500,35114.000,0.000,2560.030
5501,34030.500,0.000,2560.030
5502,34485.000,0.000,2327.300
5503,36541.000,188.160,2094.570
5504,38398.500,1128.960,2094.570
5505,41363.500,2634.240,2094.570
5506,44106.000,4327.680,2327.300
5507,45682.500,5456.640,2327.300
5508,46778.000,6021.120,2327.300
5509,48434.500,6397.440,2560.030
5510,48502.500,6397.440,2792.760
5511,47138.000,6021.120,3025.490
5512,45928.500,5268.480,3258.220
5513,44586.500,3951.360,3258.220
5514,43879.000,2446.080,3258.220
5515,44604.000,940.800,3025.490
5516,45971.500,188.160,2792.760
5517,45001.000,0.000,2792.760
5518,44122.000,0.000,2792.760
5519,43416.500,0.000,2792.760
5520,44611.500,0.000,2560.030
5521,42235.000,0.000,2327.300
5522,38684.000,0.000,2327.300
5523,37653.500,0.000,2094.570
5524,35422.000,0.000,1861.840
5525,34371.500,0.000,1629.110
5526,34728.500,0.000,1629.110
5527,36771.000,188.160,1396.380
5528,38542.500,1128.960,1396.380
5529,41647.000,2634.240,1163.650
5530,44467.000,4139.520,1396.380
5531,46117.000,5268.480,1396.380
5532,47161.500,6209.280,1629.110
5533,48660.000,6773.760,1861.840
5534,48648.000,7150.080,2094.570
5535,47242.500,6773.760,2327.300
5536,45919.000,5832.960,2327.300
5537,44777.000,4515.840,2094.570
5538,44002.000,2822.400,2094.570
5539,44524.500,1128.960,1861.840
5540,45606.000,188.160,1396.380
5541,44738.500,0.000,1163.650
5542,44105.000,0.000,1163.650
5543,43460.000,0.000,1163.650
5544,44675.500,0.000,1163.650
5545,42447.000,0.000,930.920
5546,39067.000,0.000,930.920
5547,37992.000,0.000,930.920
5548,35873.000,0.000,698.190
5549,34683.500,0.000,698.190
5550,35060.500,0.000,698.190
5551,37164.500,376.320,698.190
5552,38866.000,1693.440,465.460
5553,41902.000,4139.520,465.460
5554,44655.000,6585.600,232.730
5555,46235.500,8279.040,465.460
5556,47093.500,9219.840,465.460
5557,48463.000,9596.160,465.460
5558,48641.000,9596.160,465.460
5559,47480.000,9031.680,465.460
5560,46364.500,7902.720,465.460
5561,45157.500,6209.280,232.730
5562,44481.500,3951.360,232.730
5563,44933.000,1505.280,232.730
5564,45555.000,188.160,465.460
5565,44479.500,0.000,930.920
5566,43984.000,0.000,1396.380
5567,43590.500,0.000,1629.110
5568,44660.500,0.000,1861.840
5569,42213.500,0.000,1629.110
5570,38628.500,0.000,1629.110
5571,37294.500,0.000,1629.110
5572,35005.000,0.000,1629.110
5573,33613.500,0.000,1396.380
5574,33392.500,0.000,1629.110
5575,34187.500,376.320,1629.110
5576,34527.000,1693.440,1629.110
5577,36548.000,3763.200,930.920
5578,39457.500,5832.960,698.190
5579,41582.500,7150.080,698.190
5580,42790.500,8090.880,930.920
5581,44792.000,8655.360,1396.380
5582,45266.000,8467.200,1629.110
5583,43489.500,7714.560,2094.570
5584,42294.500,6585.600,2560.030
5585,41170.000,4892.160,3025.490
5586,40786.500,2822.400,3025.490
5587,41391.000,1128.960,2560.030
5588,42458.500,188.160,2327.300
5589,41642.500,0.000,2560.030
5590,41591.500,0.000,2792.760
5591,41384.500,0.000,2792.760
5592,42955.500,0.000,2792.760
5593,40873.500,0.000,2792.760
5594,37489.000,0.000,3025.490
5595,36175.000,0.000,3025.490
5596,33898.500,0.000,3258.220
5597,32401.000,0.000,3490.950
5598,31908.500,0.000,3723.680
5599,32336.000,188.160,3956.410
5600,32112.000,1128.960,4189.140
5601,33729.500,2822.400,4421.870
5602,36341.500,4704.000,4654.600
5603,38804.500,6021.120,5120.060
5604,40451.500,6773.760,5585.520
5605,42550.000,7150.080,6283.710
5606,42774.500,7150.080,6749.170
5607,40455.500,6773.760,7214.630
5608,39192.000,6021.120,6981.900
5609,38189.000,4704.000,6516.440
5610,37639.500,3010.560,5818.250
5611,38541.500,1128.960,4887.330
5612,40329.000,188.160,4189.140
5613,40686.500,0.000,3956.410
5614,41250.500,0.000,3723.680
5615,40900.500,0.000,3490.950
5616,42302.000,0.000,3490.950
5617,39896.500,0.000,3258.220
5618,36776.000,0.000,3258.220
5619,35816.500,0.000,3258.220
5620,33770.000,0.000,3025.490
5621,32898.000,0.000,3025.490
5622,33924.500,0.000,3025.490
5623,36692.500,188.160,3025.490
5624,39207.500,1505.280,3025.490
5625,42651.000,3763.200,2792.760
5626,45717.000,6021.120,3025.490
5627,47296.000,7714.560,3723.680
5628,48333.500,8467.200,3956.410
5629,50101.500,8655.360,4189.140
5630,50143.500,8655.360,4421.870
5631,49113.000,8090.880,4654.600
5632,47899.500,6961.920,5352.790
5633,46696.000,5268.480,5818.250
5634,45619.000,3198.720,6050.980
5635,45898.500,1317.120,5818.250
5636,47190.500,188.160,5818.250
5637,46072.000,0.000,6050.980
5638,45205.500,0.000,6050.980
5639,44025.000,0.000,6283.710
5640,45025.000,0.000,6283.710
5641,42747.000,0.000,6050.980
5642,39217.500,0.000,5818.250
5643,38239.500,0.000,5585.520
5644,36157.000,0.000,5585.520
5645,35144.500,0.000,5585.520
5646,35825.500,0.000,5818.250
5647,38247.500,188.160,5818.250
5648,40665.000,1505.280,5352.790
5649,43965.500,3386.880,4887.330
5650,46618.000,5456.640,5352.790
5651,48157.500,6961.920,6981.900
5652,48985.000,7714.560,8843.740
5653,50453.500,8090.880,9309.200
5654,50441.000,7902.720,9774.660
5655,49413.000,7338.240,10240.120
5656,48124.000,6209.280,10705.580
5657,46656.500,4892.160,11171.040
5658,45498.500,3198.720,11171.040
5659,45442.000,1317.120,10007.390
5660,46684.000,188.160,8378.280
5661,45653.500,0.000,8378.280
5662,45025.500,0.000,8611.010
5663,43927.000,0.000,8378.280
5664,44899.000,0.000,8145.550
5665,42642.000,0.000,7447.360
5666,39157.000,0.000,7214.630
5667,38198.000,0.000,6749.170
5668,36071.500,0.000,6283.710
5669,34987.000,0.000,5818.250
5670,35649.500,0.000,5585.520
5671,38341.500,188.160,5585.520
5672,40735.500,1693.440,4654.600
5673,44033.500,4327.680,3258.220
5674,46812.500,6773.760,3025.490
5675,48331.000,8655.360,4189.140
5676,49305.500,9596.160,6050.980
5677,50657.000,9972.480,6050.980
5678,50417.000,9784.320,5352.790
5679,49389.500,9219.840,4887.330
5680,48280.000,7902.720,4654.600
5681,47062.000,5832.960,4887.330
5682,46365.000,3386.880,5120.060
5683,46802.000,1317.120,4654.600
5684,47814.500,188.160,4421.870
5685,46643.000,0.000,5120.060
5686,45965.500,0.000,5585.520
5687,44884.500,0.000,5585.520
5688,45900.500,0.000,5120.060
5689,43443.000,0.000,4421.870
5690,40038.000,0.000,3723.680
5691,39007.500,0.000,3258.220
5692,36895.500,0.000,3025.490
5693,35903.500,0.000,3025.490
5694,36550.500,0.000,3025.490
5695,39107.500,188.160,3025.490
5696,41553.500,1693.440,3025.490
5697,44731.000,4139.520,2792.760
5698,47453.500,6397.440,3025.490
5699,48960.000,8090.880,3258.220
5700,49950.500,9031.680,3723.680
5701,51472.000,9596.160,4421.870
5702,51217.000,9596.160,4654.600
5703,50322.000,9031.680,4887.330
5704,49017.500,7714.560,5120.060
5705,47825.500,5832.960,5585.520
5706,46732.500,3386.880,5585.520
5707,47028.000,1128.960,5120.060
5708,48163.500,188.160,4421.870
5709,47000.000,0.000,4421.870
5710,46318.000,0.000,4654.600
5711,44996.500,0.000,4654.600
5712,46023.000,0.000,4654.600
5713,43718.500,0.000,4654.600
5714,40169.500,0.000,4421.870
5715,39196.000,0.000,3956.410
5716,37119.000,0.000,3723.680
5717,35966.500,0.000,3490.950
5718,36547.000,0.000,3490.950
5719,39199.500,188.160,3490.950
5720,41684.000,1693.440,2792.760
5721,44745.000,4327.680,2327.300
5722,47470.000,6585.600,2792.760
5723,48826.000,8090.880,3258.220
5724,49583.500,8843.520,3490.950
5725,50826.500,9219.840,3490.950
5726,50689.500,9031.680,3723.680
5727,49173.500,8467.200,3956.410
5728,47795.500,7338.240,4421.870
5729,46256.500,5832.960,4654.600
5730,45393.500,3575.040,4887.330
5731,45843.500,1128.960,5120.060
5732,46498.500,188.160,4887.330
5733,45275.000,0.000,5120.060
5734,45062.000,0.000,5352.790
5735,44050.500,0.000,5818.250
5736,45274.500,0.000,5818.250
5737,43087.500,0.000,5352.790
5738,39363.500,0.000,5120.060
5739,38067.000,0.000,5120.060
5740,35766.500,0.000,4887.330
5741,34333.500,0.000,4654.600
5742,34087.500,0.000,4421.870
5743,35006.500,188.160,4189.140
5744,35619.500,1693.440,3490.950
5745,37432.500,4327.680,2792.760
5746,40332.500,6961.920,2792.760
5747,42236.500,8467.200,3490.950
5748,43249.000,9408.000,4189.140
5749,44875.000,9596.160,4887.330
5750,45204.500,9408.000,5352.790
5751,43276.500,8843.520,6050.980
5752,41872.000,7714.560,6516.440
5753,40582.500,5832.960,6749.170
5754,40078.500,3575.040,6749.170
5755,40727.500,1128.960,6283.710
5756,41945.000,188.160,5818.250
5757,41410.500,0.000,5585.520
5758,41580.000,0.000,5585.520
5759,41028.500,0.000,5585.520
5760,42701.000,0.000,5585.520
5761,41057.500,0.000,5352.790
5762,37753.500,0.000,5120.060
5763,36503.500,0.000,4887.330
5764,34199.500,0.000,4654.600
5765,32800.000,0.000,4421.870
5766,32353.000,0.000,4189.140
5767,32920.000,188.160,3956.410
5768,32828.500,1505.280,3258.220
5769,34234.500,3951.360,2560.030
5770,36977.000,6021.120,3025.490
5771,39344.500,7714.560,3258.220
5772,41017.500,8655.360,3258.220
5773,43035.000,8843.520,3490.950
5774,43291.000,8655.360,3723.680
5775,40871.500,8090.880,4189.140
5776,39424.500,6961.920,4654.600
5777,38298.000,5456.640,5120.060
5778,37902.000,3198.720,5352.790
5779,38968.000,1128.960,5120.060
5780,41095.000,0.000,4421.870
5781,41579.000,0.000,3956.410
5782,42310.500,0.000,3956.410
5783,41470.000,0.000,3956.410
5784,42850.000,0.000,3723.680
5785,40878.000,0.000,3490.950
5786,37635.000,0.000,3490.950
5787,36607.000,0.000,3490.950
5788,34661.000,0.000,3490.950
5789,33906.500,0.000,3490.950
5790,34988.500,0.000,3490.950
